Recall,Precision_awning-tricycle,Precision_bicycle,Precision_bus,Precision_car,Precision_freight_car,Precision_motor,Precision_person,Precision_tricycle,Precision_truck,Precision_van
0.75175,0.03112,0.01985,0.99007,0.98501,0.54629,0.11464,0.14676,0.05142,0.73951,0.48044
0.75275,0.03099,0.01977,0.99007,0.98470,0.54629,0.11418,0.14617,0.05122,0.73754,0.48044
0.75375,0.03087,0.01969,0.99007,0.98466,0.54629,0.11372,0.14558,0.05101,0.73630,0.48044
0.75475,0.03074,0.01961,0.99007,0.98466,0.54629,0.11326,0.14499,0.05080,0.73596,0.47960
0.75576,0.03062,0.01953,0.99007,0.98448,0.54629,0.11279,0.14440,0.05059,0.73562,0.47420
0.75676,0.03049,0.01945,0.99007,0.98436,0.54619,0.11233,0.14381,0.05039,0.72753,0.47420
0.75776,0.03037,0.01937,0.99007,0.98422,0.54116,0.11187,0.14321,0.05018,0.72721,0.47420
0.75876,0.03024,0.01929,0.99007,0.98422,0.54116,0.11141,0.14262,0.04997,0.72708,0.47420
0.75976,0.03011,0.01921,0.99007,0.98416,0.52838,0.11095,0.14203,0.04977,0.72416,0.47420
0.76076,0.02999,0.01913,0.99007,0.98397,0.52473,0.11048,0.14144,0.04956,0.72384,0.47420
0.76176,0.02986,0.01905,0.99007,0.98381,0.52473,0.11002,0.14085,0.04935,0.72353,0.47382
0.76276,0.02974,0.01897,0.99007,0.98375,0.52115,0.10956,0.14025,0.04914,0.72187,0.47382
0.76376,0.02961,0.01889,0.99007,0.98371,0.51958,0.10910,0.13966,0.04894,0.71952,0.46971
0.76476,0.02949,0.01881,0.99007,0.98366,0.51958,0.10863,0.13907,0.04873,0.71820,0.46853
0.76577,0.02936,0.01873,0.99007,0.98356,0.51958,0.10817,0.13848,0.04852,0.71608,0.46253
0.76677,0.02924,0.01865,0.99007,0.98345,0.51905,0.10771,0.13789,0.04831,0.71578,0.46253
0.76777,0.02911,0.01857,0.99007,0.98328,0.51901,0.10725,0.13730,0.04811,0.71448,0.45794
0.76877,0.02899,0.01849,0.99007,0.98328,0.51901,0.10678,0.13670,0.04790,0.71240,0.45794
0.76977,0.02886,0.01841,0.99007,0.98324,0.51747,0.10632,0.13611,0.04769,0.70917,0.45794
0.77077,0.02873,0.01833,0.99007,0.98319,0.51747,0.10586,0.13552,0.04748,0.70790,0.45531
0.77177,0.02861,0.01825,0.99007,0.98308,0.51747,0.10540,0.13493,0.04728,0.70396,0.44822
0.77277,0.02848,0.01817,0.99007,0.98298,0.51404,0.10494,0.13434,0.04707,0.69515,0.44822
0.77377,0.02836,0.01809,0.99007,0.98292,0.51306,0.10447,0.13374,0.04686,0.69443,0.44646
0.77477,0.02823,0.01801,0.99007,0.98277,0.51161,0.10401,0.13315,0.04666,0.69437,0.44581
0.77578,0.02811,0.01793,0.99007,0.98271,0.51161,0.10355,0.13256,0.04645,0.69087,0.44336
0.77678,0.02798,0.01785,0.99007,0.98253,0.51111,0.10309,0.13197,0.04624,0.68379,0.44336
0.77778,0.02786,0.01777,0.99007,0.98236,0.50595,0.10262,0.13138,0.04603,0.68241,0.44273
0.77878,0.02773,0.01769,0.99007,0.98225,0.50595,0.10216,0.13079,0.04583,0.68039,0.44246
0.77978,0.02760,0.01761,0.99007,0.98194,0.50364,0.10170,0.13019,0.04562,0.67971,0.44246
0.78078,0.02748,0.01753,0.99007,0.98177,0.49865,0.10124,0.12960,0.04541,0.67529,0.44149
0.78178,0.02735,0.01745,0.99007,0.98176,0.49687,0.10078,0.12901,0.04520,0.66944,0.43492
0.78278,0.02723,0.01737,0.99007,0.98176,0.49687,0.10031,0.12842,0.04500,0.66603,0.43492
0.78378,0.02710,0.01729,0.99007,0.98160,0.49643,0.09985,0.12783,0.04479,0.66497,0.43171
0.78478,0.02698,0.01721,0.99007,0.98160,0.49424,0.09939,0.12723,0.04458,0.66308,0.43171
0.78579,0.02685,0.01713,0.99007,0.98131,0.49424,0.09893,0.12664,0.04437,0.66079,0.43013
0.78679,0.02673,0.01705,0.99007,0.98109,0.49164,0.09846,0.12605,0.04417,0.65832,0.43013
0.78779,0.02660,0.01697,0.99007,0.98090,0.48823,0.09800,0.12546,0.04396,0.65689,0.41660
0.78879,0.02648,0.01689,0.99007,0.98061,0.48698,0.09754,0.12487,0.04375,0.65588,0.41548
0.78979,0.02635,0.01681,0.99007,0.98051,0.48698,0.09708,0.12428,0.04354,0.64966,0.41548
0.79079,0.02622,0.01673,0.99007,0.98040,0.48451,0.09661,0.12368,0.04334,0.64966,0.41220
0.79179,0.02610,0.01665,0.99007,0.98035,0.48451,0.09615,0.12309,0.04313,0.64473,0.41142
0.79279,0.02597,0.01657,0.99007,0.98019,0.48451,0.09569,0.12250,0.04292,0.64438,0.41142
0.79379,0.02585,0.01649,0.99007,0.97976,0.48412,0.09523,0.12191,0.04272,0.64325,0.40849
0.79479,0.02572,0.01641,0.99007,0.97966,0.47881,0.09477,0.12132,0.04251,0.64325,0.40849
0.79580,0.02560,0.01633,0.99007,0.97951,0.47523,0.09430,0.12073,0.04230,0.64294,0.40849
0.79680,0.02547,0.01625,0.98918,0.97946,0.47523,0.09384,0.12013,0.04209,0.64294,0.40849
0.79780,0.02535,0.01617,0.98918,0.97930,0.46860,0.09338,0.11954,0.04189,0.64294,0.40625
0.79880,0.02522,0.01609,0.98918,0.97913,0.46330,0.09292,0.11895,0.04168,0.64029,0.40462
0.79980,0.02510,0.01601,0.98918,0.97910,0.46330,0.09245,0.11836,0.04147,0.63935,0.40462
0.80080,0.02497,0.01593,0.98918,0.97905,0.46298,0.09199,0.11777,0.04126,0.63728,0.40389
0.80180,0.02484,0.01585,0.98918,0.97895,0.46266,0.09153,0.11717,0.04106,0.63454,0.40114
0.80280,0.02472,0.01577,0.98918,0.97873,0.46266,0.09107,0.11658,0.04085,0.63454,0.40114
0.80380,0.02459,0.01569,0.98918,0.97870,0.45717,0.09061,0.11599,0.04064,0.63363,0.39929
0.80480,0.02447,0.01561,0.98918,0.97865,0.45687,0.09014,0.11540,0.04043,0.62814,0.39859
0.80581,0.02434,0.01553,0.98918,0.97849,0.45296,0.08968,0.11481,0.04023,0.62240,0.39761
0.80681,0.02422,0.01545,0.98918,0.97833,0.45296,0.08922,0.11422,0.04002,0.62240,0.39761
0.80781,0.02409,0.01537,0.98918,0.97798,0.45197,0.08876,0.11362,0.03981,0.61644,0.37759
0.80881,0.02397,0.01529,0.98918,0.97788,0.44617,0.08829,0.11303,0.03960,0.61212,0.37426
0.80981,0.02384,0.01521,0.98918,0.97779,0.44617,0.08783,0.11244,0.03940,0.61095,0.37426
0.81081,0.02372,0.01513,0.98918,0.97769,0.44617,0.08737,0.11185,0.03919,0.60593,0.37027
0.81181,0.02359,0.01505,0.98918,0.97741,0.44427,0.08691,0.11126,0.03898,0.60581,0.36805
0.81281,0.02346,0.01497,0.98918,0.97724,0.44427,0.08644,0.11066,0.03878,0.60333,0.36805
0.81381,0.02334,0.01489,0.98918,0.97672,0.44427,0.08598,0.11007,0.03857,0.59879,0.36468
0.81481,0.02321,0.01481,0.98918,0.97662,0.44419,0.08552,0.10948,0.03836,0.59704,0.36341
0.81582,0.02309,0.01473,0.98918,0.97621,0.44419,0.08506,0.10889,0.03815,0.59563,0.36341
0.81682,0.02296,0.01465,0.98918,0.97594,0.44419,0.08460,0.10830,0.03795,0.59091,0.36341
0.81782,0.02284,0.01457,0.98918,0.97581,0.44419,0.08413,0.10771,0.03774,0.59061,0.36220
0.81882,0.02271,0.01449,0.98918,0.97581,0.43991,0.08367,0.10711,0.03753,0.59061,0.35697
0.81982,0.02259,0.01441,0.98918,0.97572,0.43713,0.08321,0.10652,0.03732,0.58485,0.35697
0.82082,0.02246,0.01433,0.98918,0.97544,0.43713,0.08275,0.10593,0.03712,0.58227,0.35446
0.82182,0.02233,0.01425,0.98918,0.97523,0.43713,0.08228,0.10534,0.03691,0.57660,0.35446
0.82282,0.02221,0.01417,0.98918,0.97501,0.43527,0.08182,0.10475,0.03670,0.57486,0.35446
0.82382,0.02208,0.01409,0.98918,0.97455,0.43527,0.08136,0.10416,0.03649,0.57486,0.35201
0.82482,0.02196,0.01401,0.98918,0.97442,0.43343,0.08090,0.10356,0.03629,0.57486,0.35201
0.82583,0.02183,0.01393,0.98918,0.97407,0.42878,0.08044,0.10297,0.03608,0.57343,0.35155
0.82683,0.02171,0.01385,0.98918,0.97392,0.42868,0.07997,0.10238,0.03587,0.57343,0.35155
0.82783,0.02158,0.01377,0.98918,0.97378,0.42868,0.07951,0.10179,0.03567,0.57217,0.35152
0.82883,0.02146,0.01369,0.98918,0.97344,0.42868,0.07905,0.10120,0.03546,0.57202,0.34770
0.82983,0.02133,0.01361,0.98918,0.97316,0.42083,0.07859,0.10060,0.03525,0.57194,0.34770
0.83083,0.02121,0.01353,0.98918,0.97303,0.42083,0.07812,0.10001,0.03504,0.57187,0.34397
0.83183,0.02108,0.01345,0.98918,0.97300,0.42064,0.07766,0.09942,0.03484,0.56844,0.34153
0.83283,0.02095,0.01337,0.98918,0.97284,0.41956,0.07720,0.09883,0.03463,0.56844,0.34153
0.83383,0.02083,0.01329,0.98918,0.97252,0.40812,0.07674,0.09824,0.03442,0.56772,0.33970
0.83483,0.02070,0.01321,0.98918,0.97237,0.40812,0.07627,0.09765,0.03421,0.56679,0.33970
0.83584,0.02058,0.01313,0.98918,0.97192,0.39893,0.07581,0.09705,0.03401,0.56357,0.33970
0.83684,0.02045,0.01305,0.98918,0.97172,0.38043,0.07535,0.09646,0.03380,0.56034,0.33970
0.83784,0.02033,0.01297,0.98918,0.97151,0.38043,0.07489,0.09587,0.03359,0.55994,0.33970
0.83884,0.02020,0.01289,0.98918,0.97115,0.38010,0.07443,0.09528,0.03338,0.55994,0.33754
0.83984,0.02008,0.01281,0.98918,0.97107,0.37953,0.07396,0.09469,0.03318,0.55871,0.33754
0.84084,0.01995,0.01273,0.98918,0.97102,0.37953,0.07350,0.09409,0.03297,0.55754,0.33542
0.84184,0.01983,0.01265,0.98918,0.97053,0.37848,0.07304,0.09350,0.03276,0.55638,0.33504
0.84284,0.01970,0.01257,0.98918,0.97015,0.37298,0.07258,0.09291,0.03255,0.55463,0.33504
0.84384,0.01957,0.01249,0.98918,0.97000,0.37221,0.07211,0.09232,0.03235,0.54983,0.33503
0.84484,0.01945,0.01241,0.98918,0.96939,0.37221,0.07165,0.09173,0.03214,0.54983,0.32761
0.84585,0.01932,0.01233,0.98918,0.96908,0.36803,0.07119,0.09114,0.03193,0.54983,0.32548
0.84685,0.01920,0.01225,0.98918,0.96877,0.36775,0.07073,0.09054,0.03173,0.54920,0.32548
0.84785,0.01907,0.01217,0.98918,0.96868,0.36775,0.07027,0.08995,0.03152,0.54920,0.32548
0.84885,0.01895,0.01209,0.98918,0.96819,0.35979,0.06980,0.08936,0.03131,0.54910,0.32180
0.84985,0.01882,0.01201,0.98918,0.96749,0.35803,0.06934,0.08877,0.03110,0.54826,0.32180
0.85085,0.01870,0.01193,0.98918,0.96727,0.35757,0.06888,0.08818,0.03090,0.54559,0.31821
0.85185,0.01857,0.01185,0.98918,0.96673,0.35757,0.06842,0.08758,0.03069,0.54135,0.31604
0.85285,0.01845,0.01177,0.98767,0.96619,0.35522,0.06795,0.08699,0.03048,0.54131,0.31604
0.85385,0.01832,0.01169,0.98645,0.96566,0.35414,0.06749,0.08640,0.03027,0.54072,0.30433
0.85485,0.01819,0.01161,0.98645,0.96559,0.35414,0.06703,0.08581,0.03007,0.54068,0.30253
0.85586,0.01807,0.01153,0.98645,0.96522,0.35369,0.06657,0.08522,0.02986,0.54039,0.29866
0.85686,0.01794,0.01145,0.98645,0.96503,0.35345,0.06610,0.08463,0.02965,0.54035,0.29866
0.85786,0.01782,0.01137,0.98645,0.96483,0.35260,0.06564,0.08403,0.02944,0.53673,0.29679
0.85886,0.01769,0.01129,0.98645,0.96465,0.35260,0.06518,0.08344,0.02924,0.53520,0.28721
0.85986,0.01757,0.01121,0.98645,0.96429,0.35095,0.06472,0.08285,0.02903,0.53343,0.28721
0.86086,0.01744,0.01113,0.98645,0.96393,0.34074,0.06426,0.08226,0.02882,0.53309,0.28310
0.86186,0.01732,0.01105,0.98645,0.96369,0.34074,0.06379,0.08167,0.02862,0.53309,0.27555
0.86286,0.01719,0.01097,0.98645,0.96344,0.34074,0.06333,0.08108,0.02841,0.53060,0.27513
0.86386,0.01706,0.01089,0.98645,0.96314,0.33681,0.06287,0.08048,0.02820,0.52764,0.27513
0.86486,0.01694,0.01081,0.98645,0.96256,0.33351,0.06241,0.07989,0.02799,0.52737,0.27285
0.86587,0.01681,0.01073,0.98645,0.96159,0.33351,0.06194,0.07930,0.02779,0.52615,0.26728
0.86687,0.01669,0.01065,0.98645,0.96127,0.31336,0.06148,0.07871,0.02758,0.52467,0.26728
0.86787,0.01656,0.01057,0.98645,0.96106,0.31336,0.06102,0.07812,0.02737,0.51925,0.26469
0.86887,0.01644,0.01049,0.98645,0.96061,0.31336,0.06056,0.07752,0.02716,0.51304,0.25783
0.86987,0.01631,0.01041,0.98645,0.96025,0.31212,0.06010,0.07693,0.02696,0.51121,0.25783
0.87087,0.01619,0.01033,0.98645,0.95968,0.31028,0.05963,0.07634,0.02675,0.51120,0.25470
0.87187,0.01606,0.01025,0.98645,0.95900,0.30422,0.05917,0.07575,0.02654,0.51007,0.23821
0.87287,0.01594,0.01017,0.98525,0.95872,0.30422,0.05871,0.07516,0.02633,0.50850,0.23403
0.87387,0.01581,0.01009,0.98525,0.95803,0.30278,0.05825,0.07457,0.02613,0.50716,0.23403
0.87487,0.01568,0.01001,0.98525,0.95764,0.29889,0.05778,0.07397,0.02592,0.50628,0.23255
0.87588,0.01556,0.00993,0.98525,0.95713,0.29889,0.05732,0.07338,0.02571,0.49979,0.23222
0.87688,0.01543,0.00985,0.98525,0.95663,0.29587,0.05686,0.07279,0.02550,0.49830,0.23222
0.87788,0.01531,0.00977,0.98525,0.95657,0.29587,0.05640,0.07220,0.02530,0.49556,0.23175
0.87888,0.01518,0.00969,0.98525,0.95623,0.29481,0.05593,0.07161,0.02509,0.48494,0.23175
0.87988,0.01506,0.00961,0.98525,0.95601,0.29481,0.05547,0.07101,0.02488,0.48216,0.23175
0.88088,0.01493,0.00953,0.98525,0.95578,0.29376,0.05501,0.07042,0.02468,0.48041,0.23152
0.88188,0.01481,0.00945,0.98525,0.95506,0.29299,0.05455,0.06983,0.02447,0.47217,0.23094
0.88288,0.01468,0.00937,0.98525,0.95445,0.29299,0.05409,0.06924,0.02426,0.46293,0.22900
0.88388,0.01456,0.00928,0.98525,0.95387,0.29242,0.05362,0.06865,0.02405,0.46259,0.22900
0.88488,0.01443,0.00920,0.98525,0.95332,0.29242,0.05316,0.06806,0.02385,0.46193,0.22103
0.88589,0.01430,0.00912,0.98525,0.95246,0.29242,0.05270,0.06746,0.02364,0.45927,0.22037
0.88689,0.01418,0.00904,0.98525,0.95190,0.29006,0.05224,0.06687,0.02343,0.45055,0.22037
0.88789,0.01405,0.00896,0.98525,0.95147,0.28591,0.05177,0.06628,0.02322,0.45055,0.21944
0.88889,0.01393,0.00888,0.98525,0.95120,0.27866,0.05131,0.06569,0.02302,0.45055,0.21944
0.88989,0.01380,0.00880,0.98238,0.95066,0.27866,0.05085,0.06510,0.02281,0.45055,0.21944
0.89089,0.01368,0.00872,0.98119,0.94980,0.27836,0.05039,0.06451,0.02260,0.43884,0.21902
0.89189,0.01355,0.00864,0.98119,0.94911,0.27795,0.04993,0.06391,0.02239,0.43345,0.21853
0.89289,0.01343,0.00856,0.98119,0.94859,0.27795,0.04946,0.06332,0.02219,0.41496,0.21638
0.89389,0.01330,0.00848,0.98119,0.94784,0.27693,0.04900,0.06273,0.02198,0.41307,0.21638
0.89489,0.01318,0.00840,0.98119,0.94733,0.27616,0.04854,0.06214,0.02177,0.41185,0.21202
0.89590,0.01305,0.00832,0.98119,0.94636,0.27588,0.04808,0.06155,0.02156,0.40993,0.21202
0.89690,0.01292,0.00824,0.98119,0.94500,0.27588,0.04761,0.06095,0.02136,0.40221,0.21202
0.89790,0.01280,0.00816,0.98119,0.94411,0.27323,0.04715,0.06036,0.02115,0.39565,0.21178
0.89890,0.01267,0.00808,0.98119,0.94392,0.27308,0.04669,0.05977,0.02094,0.39559,0.21141
0.89990,0.01255,0.00800,0.98119,0.94288,0.27308,0.04623,0.05918,0.02074,0.39008,0.21141
0.90090,0.01242,0.00792,0.98119,0.94216,0.27269,0.04576,0.05859,0.02053,0.38751,0.21075
0.90190,0.01230,0.00784,0.98119,0.94175,0.26664,0.04530,0.05800,0.02032,0.38746,0.21074
0.90290,0.01217,0.00776,0.97845,0.94136,0.26172,0.04484,0.05740,0.02011,0.37920,0.21065
0.90390,0.01205,0.00768,0.97845,0.94027,0.26172,0.04438,0.05681,0.01991,0.36807,0.21065
0.90490,0.01192,0.00760,0.97845,0.93978,0.25948,0.04392,0.05622,0.01970,0.36328,0.19893
0.90591,0.01179,0.00752,0.97845,0.93870,0.25729,0.04345,0.05563,0.01949,0.36225,0.19624
0.90691,0.01167,0.00744,0.97708,0.93800,0.25729,0.04299,0.05504,0.01928,0.35826,0.19624
0.90791,0.01154,0.00736,0.97708,0.93729,0.25107,0.04253,0.05444,0.01908,0.35750,0.19624
0.90891,0.01142,0.00728,0.97436,0.93614,0.24619,0.04207,0.05385,0.01887,0.34974,0.19444
0.90991,0.01129,0.00720,0.97436,0.93519,0.24582,0.04160,0.05326,0.01866,0.34585,0.19444
0.91091,0.01117,0.00712,0.97301,0.93435,0.24582,0.04114,0.05267,0.01845,0.34042,0.19310
0.91191,0.01104,0.00704,0.97301,0.93380,0.24555,0.04068,0.05208,0.01825,0.33461,0.19143
0.91291,0.01092,0.00696,0.97030,0.93302,0.23764,0.04022,0.05149,0.01804,0.33018,0.18946
0.91391,0.01079,0.00688,0.96770,0.93193,0.23764,0.03976,0.05089,0.01783,0.32938,0.18946
0.91491,0.01067,0.00680,0.96770,0.93095,0.23705,0.03929,0.05030,0.01763,0.32269,0.18118
0.91592,0.01054,0.00672,0.96770,0.93022,0.23443,0.03883,0.04971,0.01742,0.32050,0.17720
0.91692,0.01041,0.00664,0.96770,0.92951,0.22313,0.03837,0.04912,0.01721,0.30635,0.17720
0.91792,0.01029,0.00656,0.96648,0.92883,0.22313,0.03791,0.04853,0.01700,0.30155,0.17650
0.91892,0.01016,0.00648,0.96648,0.92766,0.22024,0.03744,0.04794,0.01680,0.29463,0.17552
0.91992,0.01004,0.00640,0.96648,0.92616,0.21858,0.03698,0.04734,0.01659,0.28860,0.17552
0.92092,0.00991,0.00632,0.96648,0.92547,0.21858,0.03652,0.04675,0.01638,0.27844,0.17518
0.92192,0.00979,0.00624,0.96399,0.92420,0.21674,0.03606,0.04616,0.01617,0.27041,0.17488
0.92292,0.00966,0.00616,0.96399,0.92219,0.21475,0.03559,0.04557,0.01597,0.26127,0.17230
0.92392,0.00954,0.00608,0.96399,0.92149,0.21475,0.03513,0.04498,0.01576,0.24446,0.17230
0.92492,0.00941,0.00600,0.96399,0.92021,0.21475,0.03467,0.04438,0.01555,0.24412,0.16393
0.92593,0.00929,0.00592,0.96399,0.91966,0.21475,0.03421,0.04379,0.01534,0.23590,0.15260
0.92693,0.00916,0.00584,0.96271,0.91788,0.20828,0.03375,0.04320,0.01514,0.23055,0.15260
0.92793,0.00903,0.00576,0.96271,0.91710,0.20828,0.03328,0.04261,0.01493,0.22302,0.15222
0.92893,0.00891,0.00568,0.96149,0.91560,0.20308,0.03282,0.04202,0.01472,0.20987,0.15140
0.92993,0.00878,0.00560,0.96149,0.91454,0.20245,0.03236,0.04143,0.01451,0.20803,0.15140
0.93093,0.00866,0.00552,0.96022,0.91274,0.20245,0.03190,0.04083,0.01431,0.20450,0.14339
0.93193,0.00853,0.00544,0.96022,0.91151,0.20134,0.03143,0.04024,0.01410,0.19423,0.13844
0.93293,0.00841,0.00536,0.95634,0.91009,0.19715,0.03097,0.03965,0.01389,0.19357,0.13705
0.93393,0.00828,0.00528,0.95516,0.90855,0.18680,0.03051,0.03906,0.01369,0.18978,0.13705
0.93493,0.00816,0.00520,0.95516,0.90640,0.18680,0.03005,0.03847,0.01348,0.18100,0.13555
0.93594,0.00803,0.00512,0.95516,0.90506,0.18680,0.02959,0.03787,0.01327,0.17818,0.13333
0.93694,0.00791,0.00504,0.95393,0.90231,0.18329,0.02912,0.03728,0.01306,0.17557,0.13333
0.93794,0.00778,0.00496,0.95148,0.90061,0.18329,0.02866,0.03669,0.01286,0.16093,0.13075
0.93894,0.00765,0.00488,0.95148,0.89867,0.18329,0.02820,0.03610,0.01265,0.15955,0.12429
0.93994,0.00753,0.00480,0.95148,0.89624,0.17947,0.02774,0.03551,0.01244,0.15082,0.12429
0.94094,0.00740,0.00472,0.94772,0.89498,0.17154,0.02727,0.03492,0.01223,0.14020,0.11791
0.94194,0.00728,0.00464,0.94024,0.89365,0.17154,0.02681,0.03432,0.01203,0.13782,0.11354
0.94294,0.00715,0.00456,0.93167,0.89144,0.17083,0.02635,0.03373,0.01182,0.13544,0.11158
0.94394,0.00703,0.00448,0.93167,0.88892,0.16675,0.02589,0.03314,0.01161,0.13307,0.11158
0.94494,0.00690,0.00440,0.92932,0.88617,0.16675,0.02542,0.03255,0.01140,0.13069,0.10838
0.94595,0.00678,0.00432,0.91990,0.88227,0.16552,0.02496,0.03196,0.01120,0.12831,0.10589
0.94695,0.00665,0.00424,0.91990,0.87953,0.15974,0.02450,0.03136,0.01099,0.12594,0.10589
0.94795,0.00652,0.00416,0.91990,0.87689,0.15892,0.02404,0.03077,0.01078,0.12356,0.10108
0.94895,0.00640,0.00408,0.91881,0.87402,0.15892,0.02358,0.03018,0.01058,0.12119,0.09859
0.94995,0.00627,0.00400,0.91656,0.87034,0.14184,0.02311,0.02959,0.01037,0.11881,0.09859
0.95095,0.00615,0.00392,0.91315,0.86653,0.14022,0.02265,0.02900,0.01016,0.11643,0.09689
0.95195,0.00602,0.00384,0.91315,0.86370,0.14022,0.02219,0.02841,0.00995,0.11406,0.09582
0.95295,0.00590,0.00376,0.91210,0.86078,0.14017,0.02173,0.02781,0.00975,0.11168,0.08380
0.95395,0.00577,0.00368,0.90875,0.85695,0.13276,0.02126,0.02722,0.00954,0.10931,0.08380
0.95495,0.00565,0.00360,0.90428,0.85401,0.12206,0.02080,0.02663,0.00933,0.10693,0.08074
0.95596,0.00552,0.00352,0.90428,0.84890,0.12206,0.02034,0.02604,0.00912,0.10455,0.07748
0.95696,0.00540,0.00344,0.88452,0.84426,0.11016,0.01988,0.02545,0.00892,0.10218,0.07572
0.95796,0.00527,0.00336,0.88452,0.83743,0.09905,0.01942,0.02486,0.00871,0.09980,0.07396
0.95896,0.00514,0.00328,0.86141,0.83099,0.09905,0.01895,0.02426,0.00850,0.09742,0.07220
0.95996,0.00502,0.00320,0.86141,0.82515,0.09890,0.01849,0.02367,0.00829,0.09505,0.07044
0.96096,0.00489,0.00312,0.85748,0.82017,0.09890,0.01803,0.02308,0.00809,0.09267,0.06868
0.96196,0.00477,0.00304,0.85461,0.81334,0.09890,0.01757,0.02249,0.00788,0.09030,0.06692
0.96296,0.00464,0.00296,0.85377,0.80903,0.09724,0.01710,0.02190,0.00767,0.08792,0.06516
0.96396,0.00452,0.00288,0.85377,0.80124,0.09341,0.01664,0.02130,0.00746,0.08554,0.06340
0.96496,0.00439,0.00280,0.83622,0.79431,0.08037,0.01618,0.02071,0.00726,0.08317,0.06163
0.96597,0.00427,0.00272,0.83066,0.78291,0.07808,0.01572,0.02012,0.00705,0.08079,0.05987
0.96697,0.00414,0.00264,0.79280,0.77406,0.07578,0.01525,0.01953,0.00684,0.07841,0.05811
0.96797,0.00402,0.00256,0.79280,0.76260,0.07348,0.01479,0.01894,0.00664,0.07604,0.05635
0.96897,0.00389,0.00248,0.73387,0.74740,0.07119,0.01433,0.01835,0.00643,0.07366,0.05459
0.96997,0.00376,0.00240,0.72682,0.73411,0.06889,0.01387,0.01775,0.00622,0.07129,0.05283
0.97097,0.00364,0.00232,0.70192,0.72372,0.06660,0.01341,0.01716,0.00601,0.06891,0.05107
0.97197,0.00351,0.00224,0.70192,0.71436,0.06430,0.01294,0.01657,0.00581,0.06653,0.04931
0.97297,0.00339,0.00216,0.69289,0.69877,0.06200,0.01248,0.01598,0.00560,0.06416,0.04755
0.97397,0.00326,0.00208,0.67904,0.68029,0.05971,0.01202,0.01539,0.00539,0.06178,0.04579
0.97497,0.00314,0.00200,0.67125,0.66115,0.05741,0.01156,0.01479,0.00518,0.05941,0.04402
0.97598,0.00301,0.00192,0.67125,0.64345,0.05511,0.01109,0.01420,0.00498,0.05703,0.04226
0.97698,0.00289,0.00184,0.63167,0.62345,0.05282,0.01063,0.01361,0.00477,0.05465,0.04050
0.97798,0.00276,0.00176,0.57467,0.59044,0.05052,0.01017,0.01302,0.00456,0.05228,0.03874
0.97898,0.00264,0.00168,0.47029,0.57103,0.04822,0.00971,0.01243,0.00435,0.04990,0.03698
0.97998,0.00251,0.00160,0.47029,0.54410,0.04593,0.00925,0.01184,0.00415,0.04752,0.03522
0.98098,0.00238,0.00152,0.35916,0.51142,0.04363,0.00878,0.01124,0.00394,0.04515,0.03346
0.98198,0.00226,0.00144,0.34811,0.49809,0.04134,0.00832,0.01065,0.00373,0.04277,0.03170
0.98298,0.00213,0.00136,0.29643,0.47841,0.03904,0.00786,0.01006,0.00353,0.04040,0.02994
0.98398,0.00201,0.00128,0.29643,0.45469,0.03674,0.00740,0.00947,0.00332,0.03802,0.02818
0.98498,0.00188,0.00120,0.25614,0.42343,0.03445,0.00693,0.00888,0.00311,0.03564,0.02641
0.98599,0.00176,0.00112,0.24593,0.38089,0.03215,0.00647,0.00829,0.00290,0.03327,0.02465
0.98699,0.00163,0.00104,0.23565,0.35497,0.02985,0.00601,0.00769,0.00270,0.03089,0.02289
0.98799,0.00151,0.00096,0.21753,0.32387,0.02756,0.00555,0.00710,0.00249,0.02851,0.02113
0.98899,0.00138,0.00088,0.19940,0.29688,0.02526,0.00508,0.00651,0.00228,0.02614,0.01937
0.98999,0.00125,0.00080,0.18127,0.26989,0.02296,0.00462,0.00592,0.00207,0.02376,0.01761
0.99099,0.00113,0.00072,0.16314,0.24290,0.02067,0.00416,0.00533,0.00187,0.02139,0.01585
0.99199,0.00100,0.00064,0.14502,0.21591,0.01837,0.00370,0.00473,0.00166,0.01901,0.01409
0.99299,0.00088,0.00056,0.12689,0.18893,0.01607,0.00324,0.00414,0.00145,0.01663,0.01233
0.99399,0.00075,0.00048,0.10876,0.16194,0.01378,0.00277,0.00355,0.00124,0.01426,0.01057
0.99499,0.00063,0.00040,0.09064,0.13495,0.01148,0.00231,0.00296,0.00104,0.01188,0.00880
0.99600,0.00050,0.00032,0.07251,0.10796,0.00919,0.00185,0.00237,0.00083,0.00950,0.00704
0.99700,0.00038,0.00024,0.05438,0.08097,0.00689,0.00139,0.00178,0.00062,0.00713,0.00528
0.99800,0.00025,0.00016,0.03625,0.05398,0.00459,0.00092,0.00118,0.00041,0.00475,0.00352
0.99900,0.00013,0.00008,0.01813,0.02699,0.00230,0.00046,0.00059,0.00021,0.00238,0.00176
1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
