Recall,Precision_pedestrian,Precision_people,Precision_bicycle,Precision_car,Precision_van,Precision_truck,Precision_tricycle,Precision_awning-tricycle,Precision_bus,Precision_motor
0.75175,0.08825,0.07330,0.02106,0.77454,0.10297,0.04727,0.04939,0.03061,0.10953,0.10952
0.75275,0.08789,0.07300,0.02097,0.77210,0.10256,0.04707,0.04919,0.03049,0.10909,0.10907
0.75375,0.08754,0.07271,0.02089,0.76860,0.10214,0.04688,0.04899,0.03036,0.10865,0.10863
0.75475,0.08718,0.07241,0.02080,0.76576,0.10173,0.04669,0.04879,0.03024,0.10820,0.10819
0.75576,0.08683,0.07212,0.02072,0.76380,0.10131,0.04650,0.04859,0.03012,0.10776,0.10775
0.75676,0.08647,0.07182,0.02063,0.76274,0.10090,0.04631,0.04839,0.02999,0.10732,0.10731
0.75776,0.08611,0.07153,0.02055,0.76139,0.10048,0.04612,0.04819,0.02987,0.10688,0.10687
0.75876,0.08576,0.07123,0.02046,0.75876,0.10007,0.04593,0.04799,0.02975,0.10644,0.10642
0.75976,0.08540,0.07093,0.02038,0.75664,0.09965,0.04574,0.04779,0.02962,0.10600,0.10598
0.76076,0.08505,0.07064,0.02029,0.75474,0.09923,0.04555,0.04760,0.02950,0.10555,0.10554
0.76176,0.08469,0.07034,0.02021,0.75233,0.09882,0.04536,0.04740,0.02938,0.10511,0.10510
0.76276,0.08433,0.07005,0.02012,0.74995,0.09840,0.04517,0.04720,0.02925,0.10467,0.10466
0.76376,0.08398,0.06975,0.02004,0.74649,0.09799,0.04498,0.04700,0.02913,0.10423,0.10422
0.76476,0.08362,0.06946,0.01996,0.74402,0.09757,0.04479,0.04680,0.02901,0.10379,0.10377
0.76577,0.08327,0.06916,0.01987,0.74021,0.09716,0.04460,0.04660,0.02888,0.10335,0.10333
0.76677,0.08291,0.06887,0.01979,0.73929,0.09674,0.04441,0.04640,0.02876,0.10291,0.10289
0.76777,0.08256,0.06857,0.01970,0.73681,0.09633,0.04422,0.04620,0.02864,0.10246,0.10245
0.76877,0.08220,0.06827,0.01962,0.73436,0.09591,0.04403,0.04600,0.02851,0.10202,0.10201
0.76977,0.08184,0.06798,0.01953,0.73180,0.09550,0.04383,0.04580,0.02839,0.10158,0.10157
0.77077,0.08149,0.06768,0.01945,0.72773,0.09508,0.04364,0.04560,0.02827,0.10114,0.10113
0.77177,0.08113,0.06739,0.01936,0.72589,0.09467,0.04345,0.04541,0.02814,0.10070,0.10068
0.77277,0.08078,0.06709,0.01928,0.72171,0.09425,0.04326,0.04521,0.02802,0.10026,0.10024
0.77377,0.08042,0.06680,0.01919,0.71944,0.09384,0.04307,0.04501,0.02790,0.09981,0.09980
0.77477,0.08006,0.06650,0.01911,0.71721,0.09342,0.04288,0.04481,0.02777,0.09937,0.09936
0.77578,0.07971,0.06621,0.01902,0.71487,0.09301,0.04269,0.04461,0.02765,0.09893,0.09892
0.77678,0.07935,0.06591,0.01894,0.71149,0.09259,0.04250,0.04441,0.02753,0.09849,0.09848
0.77778,0.07900,0.06561,0.01885,0.71060,0.09218,0.04231,0.04421,0.02740,0.09805,0.09803
0.77878,0.07864,0.06532,0.01877,0.70820,0.09176,0.04212,0.04401,0.02728,0.09761,0.09759
0.77978,0.07829,0.06502,0.01868,0.70292,0.09135,0.04193,0.04381,0.02716,0.09716,0.09715
0.78078,0.07793,0.06473,0.01860,0.69925,0.09093,0.04174,0.04361,0.02703,0.09672,0.09671
0.78178,0.07757,0.06443,0.01851,0.69624,0.09052,0.04155,0.04341,0.02691,0.09628,0.09627
0.78278,0.07722,0.06414,0.01843,0.69416,0.09010,0.04136,0.04321,0.02679,0.09584,0.09583
0.78378,0.07686,0.06384,0.01834,0.69004,0.08968,0.04117,0.04302,0.02666,0.09540,0.09538
0.78478,0.07651,0.06355,0.01826,0.68663,0.08927,0.04098,0.04282,0.02654,0.09496,0.09494
0.78579,0.07615,0.06325,0.01817,0.68290,0.08885,0.04079,0.04262,0.02641,0.09451,0.09450
0.78679,0.07579,0.06295,0.01809,0.67665,0.08844,0.04059,0.04242,0.02629,0.09407,0.09406
0.78779,0.07544,0.06266,0.01800,0.67405,0.08802,0.04040,0.04222,0.02617,0.09363,0.09362
0.78879,0.07508,0.06236,0.01792,0.67181,0.08761,0.04021,0.04202,0.02604,0.09319,0.09318
0.78979,0.07473,0.06207,0.01783,0.66687,0.08719,0.04002,0.04182,0.02592,0.09275,0.09273
0.79079,0.07437,0.06177,0.01775,0.66242,0.08678,0.03983,0.04162,0.02580,0.09231,0.09229
0.79179,0.07402,0.06148,0.01766,0.65960,0.08636,0.03964,0.04142,0.02567,0.09186,0.09185
0.79279,0.07366,0.06118,0.01758,0.65677,0.08595,0.03945,0.04122,0.02555,0.09142,0.09141
0.79379,0.07330,0.06089,0.01749,0.65241,0.08553,0.03926,0.04102,0.02543,0.09098,0.09097
0.79479,0.07295,0.06059,0.01741,0.64883,0.08512,0.03907,0.04082,0.02530,0.09054,0.09053
0.79580,0.07259,0.06029,0.01732,0.64353,0.08470,0.03888,0.04063,0.02518,0.09010,0.09009
0.79680,0.07224,0.06000,0.01724,0.63949,0.08429,0.03869,0.04043,0.02506,0.08966,0.08964
0.79780,0.07188,0.05970,0.01715,0.63424,0.08387,0.03850,0.04023,0.02493,0.08921,0.08920
0.79880,0.07152,0.05941,0.01707,0.62962,0.08346,0.03831,0.04003,0.02481,0.08877,0.08876
0.79980,0.07117,0.05911,0.01698,0.62420,0.08304,0.03812,0.03983,0.02469,0.08833,0.08832
0.80080,0.07081,0.05882,0.01690,0.61970,0.08263,0.03793,0.03963,0.02456,0.08789,0.08788
0.80180,0.07046,0.05852,0.01681,0.61583,0.08221,0.03774,0.03943,0.02444,0.08745,0.08744
0.80280,0.07010,0.05823,0.01673,0.60907,0.08180,0.03755,0.03923,0.02432,0.08701,0.08699
0.80380,0.06975,0.05793,0.01664,0.60361,0.08138,0.03735,0.03903,0.02419,0.08656,0.08655
0.80480,0.06939,0.05763,0.01656,0.59879,0.08097,0.03716,0.03883,0.02407,0.08612,0.08611
0.80581,0.06903,0.05734,0.01647,0.59375,0.08055,0.03697,0.03863,0.02395,0.08568,0.08567
0.80681,0.06868,0.05704,0.01639,0.58998,0.08014,0.03678,0.03844,0.02382,0.08524,0.08523
0.80781,0.06832,0.05675,0.01630,0.58578,0.07972,0.03659,0.03824,0.02370,0.08480,0.08479
0.80881,0.06797,0.05645,0.01622,0.58168,0.07930,0.03640,0.03804,0.02358,0.08436,0.08434
0.80981,0.06761,0.05616,0.01613,0.57535,0.07889,0.03621,0.03784,0.02345,0.08391,0.08390
0.81081,0.06725,0.05586,0.01605,0.57077,0.07847,0.03602,0.03764,0.02333,0.08347,0.08346
0.81181,0.06690,0.05557,0.01596,0.56651,0.07806,0.03583,0.03744,0.02321,0.08303,0.08302
0.81281,0.06654,0.05527,0.01588,0.56116,0.07764,0.03564,0.03724,0.02308,0.08259,0.08258
0.81381,0.06619,0.05497,0.01579,0.55375,0.07723,0.03545,0.03704,0.02296,0.08215,0.08214
0.81481,0.06583,0.05468,0.01571,0.54707,0.07681,0.03526,0.03684,0.02284,0.08171,0.08170
0.81582,0.06547,0.05438,0.01562,0.54089,0.07640,0.03507,0.03664,0.02271,0.08126,0.08125
0.81682,0.06512,0.05409,0.01554,0.53645,0.07598,0.03488,0.03644,0.02259,0.08082,0.08081
0.81782,0.06476,0.05379,0.01545,0.53213,0.07557,0.03469,0.03624,0.02247,0.08038,0.08037
0.81882,0.06441,0.05350,0.01537,0.52768,0.07515,0.03450,0.03605,0.02234,0.07994,0.07993
0.81982,0.06405,0.05320,0.01528,0.52033,0.07474,0.03431,0.03585,0.02222,0.07950,0.07949
0.82082,0.06370,0.05290,0.01520,0.51618,0.07432,0.03412,0.03565,0.02209,0.07906,0.07905
0.82182,0.06334,0.05261,0.01511,0.50753,0.07391,0.03392,0.03545,0.02197,0.07861,0.07860
0.82282,0.06298,0.05231,0.01503,0.50167,0.07349,0.03373,0.03525,0.02185,0.07817,0.07816
0.82382,0.06263,0.05202,0.01495,0.49683,0.07308,0.03354,0.03505,0.02172,0.07773,0.07772
0.82482,0.06227,0.05172,0.01486,0.49049,0.07266,0.03335,0.03485,0.02160,0.07729,0.07728
0.82583,0.06192,0.05143,0.01478,0.48191,0.07225,0.03316,0.03465,0.02148,0.07685,0.07684
0.82683,0.06156,0.05113,0.01469,0.47599,0.07183,0.03297,0.03445,0.02135,0.07641,0.07640
0.82783,0.06120,0.05084,0.01461,0.46949,0.07142,0.03278,0.03425,0.02123,0.07596,0.07595
0.82883,0.06085,0.05054,0.01452,0.46269,0.07100,0.03259,0.03405,0.02111,0.07552,0.07551
0.82983,0.06049,0.05024,0.01444,0.45301,0.07059,0.03240,0.03385,0.02098,0.07508,0.07507
0.83083,0.06014,0.04995,0.01435,0.44877,0.07017,0.03221,0.03366,0.02086,0.07464,0.07463
0.83183,0.05978,0.04965,0.01427,0.44003,0.06975,0.03202,0.03346,0.02074,0.07420,0.07419
0.83283,0.05943,0.04936,0.01418,0.43287,0.06934,0.03183,0.03326,0.02061,0.07376,0.07375
0.83383,0.05907,0.04906,0.01410,0.42671,0.06892,0.03164,0.03306,0.02049,0.07331,0.07330
0.83483,0.05871,0.04877,0.01401,0.42000,0.06851,0.03145,0.03286,0.02037,0.07287,0.07286
0.83584,0.05836,0.04847,0.01393,0.41170,0.06809,0.03126,0.03266,0.02024,0.07243,0.07242
0.83684,0.05800,0.04818,0.01384,0.40064,0.06768,0.03107,0.03246,0.02012,0.07199,0.07198
0.83784,0.05765,0.04788,0.01376,0.39152,0.06726,0.03088,0.03226,0.02000,0.07155,0.07154
0.83884,0.05729,0.04758,0.01367,0.37967,0.06685,0.03068,0.03206,0.01987,0.07111,0.07110
0.83984,0.05693,0.04729,0.01359,0.36397,0.06643,0.03049,0.03186,0.01975,0.07066,0.07066
0.84084,0.05658,0.04699,0.01350,0.34846,0.06602,0.03030,0.03166,0.01963,0.07022,0.07021
0.84184,0.05622,0.04670,0.01342,0.32374,0.06560,0.03011,0.03146,0.01950,0.06978,0.06977
0.84284,0.05587,0.04640,0.01333,0.31095,0.06519,0.02992,0.03127,0.01938,0.06934,0.06933
0.84384,0.05551,0.04611,0.01325,0.29965,0.06477,0.02973,0.03107,0.01926,0.06890,0.06889
0.84484,0.05516,0.04581,0.01316,0.29773,0.06436,0.02954,0.03087,0.01913,0.06846,0.06845
0.84585,0.05480,0.04552,0.01308,0.29581,0.06394,0.02935,0.03067,0.01901,0.06801,0.06801
0.84685,0.05444,0.04522,0.01299,0.29389,0.06353,0.02916,0.03047,0.01889,0.06757,0.06756
0.84785,0.05409,0.04492,0.01291,0.29197,0.06311,0.02897,0.03027,0.01876,0.06713,0.06712
0.84885,0.05373,0.04463,0.01282,0.29005,0.06270,0.02878,0.03007,0.01864,0.06669,0.06668
0.84985,0.05338,0.04433,0.01274,0.28813,0.06228,0.02859,0.02987,0.01852,0.06625,0.06624
0.85085,0.05302,0.04404,0.01265,0.28621,0.06187,0.02840,0.02967,0.01839,0.06581,0.06580
0.85185,0.05266,0.04374,0.01257,0.28429,0.06145,0.02821,0.02947,0.01827,0.06536,0.06536
0.85285,0.05231,0.04345,0.01248,0.28236,0.06104,0.02802,0.02927,0.01814,0.06492,0.06491
0.85385,0.05195,0.04315,0.01240,0.28044,0.06062,0.02783,0.02908,0.01802,0.06448,0.06447
0.85485,0.05160,0.04286,0.01231,0.27852,0.06021,0.02764,0.02888,0.01790,0.06404,0.06403
0.85586,0.05124,0.04256,0.01223,0.27660,0.05979,0.02744,0.02868,0.01777,0.06360,0.06359
0.85686,0.05089,0.04226,0.01214,0.27468,0.05937,0.02725,0.02848,0.01765,0.06316,0.06315
0.85786,0.05053,0.04197,0.01206,0.27276,0.05896,0.02706,0.02828,0.01753,0.06271,0.06271
0.85886,0.05017,0.04167,0.01197,0.27084,0.05854,0.02687,0.02808,0.01740,0.06227,0.06226
0.85986,0.04982,0.04138,0.01189,0.26892,0.05813,0.02668,0.02788,0.01728,0.06183,0.06182
0.86086,0.04946,0.04108,0.01180,0.26700,0.05771,0.02649,0.02768,0.01716,0.06139,0.06138
0.86186,0.04911,0.04079,0.01172,0.26508,0.05730,0.02630,0.02748,0.01703,0.06095,0.06094
0.86286,0.04875,0.04049,0.01163,0.26316,0.05688,0.02611,0.02728,0.01691,0.06051,0.06050
0.86386,0.04839,0.04020,0.01155,0.26124,0.05647,0.02592,0.02708,0.01679,0.06006,0.06006
0.86486,0.04804,0.03990,0.01146,0.25931,0.05605,0.02573,0.02688,0.01666,0.05962,0.05962
0.86587,0.04768,0.03960,0.01138,0.25739,0.05564,0.02554,0.02669,0.01654,0.05918,0.05917
0.86687,0.04733,0.03931,0.01129,0.25547,0.05522,0.02535,0.02649,0.01642,0.05874,0.05873
0.86787,0.04697,0.03901,0.01121,0.25355,0.05481,0.02516,0.02629,0.01629,0.05830,0.05829
0.86887,0.04662,0.03872,0.01112,0.25163,0.05439,0.02497,0.02609,0.01617,0.05786,0.05785
0.86987,0.04626,0.03842,0.01104,0.24971,0.05398,0.02478,0.02589,0.01605,0.05741,0.05741
0.87087,0.04590,0.03813,0.01095,0.24779,0.05356,0.02459,0.02569,0.01592,0.05697,0.05697
0.87187,0.04555,0.03783,0.01087,0.24587,0.05315,0.02440,0.02549,0.01580,0.05653,0.05652
0.87287,0.04519,0.03754,0.01078,0.24395,0.05273,0.02420,0.02529,0.01568,0.05609,0.05608
0.87387,0.04484,0.03724,0.01070,0.24203,0.05232,0.02401,0.02509,0.01555,0.05565,0.05564
0.87487,0.04448,0.03694,0.01061,0.24011,0.05190,0.02382,0.02489,0.01543,0.05521,0.05520
0.87588,0.04412,0.03665,0.01053,0.23819,0.05149,0.02363,0.02469,0.01531,0.05476,0.05476
0.87688,0.04377,0.03635,0.01044,0.23626,0.05107,0.02344,0.02449,0.01518,0.05432,0.05432
0.87788,0.04341,0.03606,0.01036,0.23434,0.05066,0.02325,0.02430,0.01506,0.05388,0.05387
0.87888,0.04306,0.03576,0.01027,0.23242,0.05024,0.02306,0.02410,0.01494,0.05344,0.05343
0.87988,0.04270,0.03547,0.01019,0.23050,0.04982,0.02287,0.02390,0.01481,0.05300,0.05299
0.88088,0.04235,0.03517,0.01010,0.22858,0.04941,0.02268,0.02370,0.01469,0.05256,0.05255
0.88188,0.04199,0.03488,0.01002,0.22666,0.04899,0.02249,0.02350,0.01457,0.05212,0.05211
0.88288,0.04163,0.03458,0.00994,0.22474,0.04858,0.02230,0.02330,0.01444,0.05167,0.05167
0.88388,0.04128,0.03428,0.00985,0.22282,0.04816,0.02211,0.02310,0.01432,0.05123,0.05123
0.88488,0.04092,0.03399,0.00977,0.22090,0.04775,0.02192,0.02290,0.01419,0.05079,0.05078
0.88589,0.04057,0.03369,0.00968,0.21898,0.04733,0.02173,0.02270,0.01407,0.05035,0.05034
0.88689,0.04021,0.03340,0.00960,0.21706,0.04692,0.02154,0.02250,0.01395,0.04991,0.04990
0.88789,0.03985,0.03310,0.00951,0.21514,0.04650,0.02135,0.02230,0.01382,0.04947,0.04946
0.88889,0.03950,0.03281,0.00943,0.21321,0.04609,0.02116,0.02211,0.01370,0.04902,0.04902
0.88989,0.03914,0.03251,0.00934,0.21129,0.04567,0.02096,0.02191,0.01358,0.04858,0.04858
0.89089,0.03879,0.03222,0.00926,0.20937,0.04526,0.02077,0.02171,0.01345,0.04814,0.04813
0.89189,0.03843,0.03192,0.00917,0.20745,0.04484,0.02058,0.02151,0.01333,0.04770,0.04769
0.89289,0.03808,0.03162,0.00909,0.20553,0.04443,0.02039,0.02131,0.01321,0.04726,0.04725
0.89389,0.03772,0.03133,0.00900,0.20361,0.04401,0.02020,0.02111,0.01308,0.04682,0.04681
0.89489,0.03736,0.03103,0.00892,0.20169,0.04360,0.02001,0.02091,0.01296,0.04637,0.04637
0.89590,0.03701,0.03074,0.00883,0.19977,0.04318,0.01982,0.02071,0.01284,0.04593,0.04593
0.89690,0.03665,0.03044,0.00875,0.19785,0.04277,0.01963,0.02051,0.01271,0.04549,0.04548
0.89790,0.03630,0.03015,0.00866,0.19593,0.04235,0.01944,0.02031,0.01259,0.04505,0.04504
0.89890,0.03594,0.02985,0.00858,0.19401,0.04194,0.01925,0.02011,0.01247,0.04461,0.04460
0.89990,0.03558,0.02956,0.00849,0.19208,0.04152,0.01906,0.01991,0.01234,0.04417,0.04416
0.90090,0.03523,0.02926,0.00841,0.19016,0.04111,0.01887,0.01972,0.01222,0.04372,0.04372
0.90190,0.03487,0.02896,0.00832,0.18824,0.04069,0.01868,0.01952,0.01210,0.04328,0.04328
0.90290,0.03452,0.02867,0.00824,0.18632,0.04028,0.01849,0.01932,0.01197,0.04284,0.04283
0.90390,0.03416,0.02837,0.00815,0.18440,0.03986,0.01830,0.01912,0.01185,0.04240,0.04239
0.90490,0.03380,0.02808,0.00807,0.18248,0.03944,0.01811,0.01892,0.01173,0.04196,0.04195
0.90591,0.03345,0.02778,0.00798,0.18056,0.03903,0.01792,0.01872,0.01160,0.04152,0.04151
0.90691,0.03309,0.02749,0.00790,0.17864,0.03861,0.01772,0.01852,0.01148,0.04107,0.04107
0.90791,0.03274,0.02719,0.00781,0.17672,0.03820,0.01753,0.01832,0.01136,0.04063,0.04063
0.90891,0.03238,0.02690,0.00773,0.17480,0.03778,0.01734,0.01812,0.01123,0.04019,0.04019
0.90991,0.03203,0.02660,0.00764,0.17288,0.03737,0.01715,0.01792,0.01111,0.03975,0.03974
0.91091,0.03167,0.02630,0.00756,0.17096,0.03695,0.01696,0.01772,0.01099,0.03931,0.03930
0.91191,0.03131,0.02601,0.00747,0.16903,0.03654,0.01677,0.01752,0.01086,0.03887,0.03886
0.91291,0.03096,0.02571,0.00739,0.16711,0.03612,0.01658,0.01733,0.01074,0.03842,0.03842
0.91391,0.03060,0.02542,0.00730,0.16519,0.03571,0.01639,0.01713,0.01062,0.03798,0.03798
0.91491,0.03025,0.02512,0.00722,0.16327,0.03529,0.01620,0.01693,0.01049,0.03754,0.03754
0.91592,0.02989,0.02483,0.00713,0.16135,0.03488,0.01601,0.01673,0.01037,0.03710,0.03709
0.91692,0.02953,0.02453,0.00705,0.15943,0.03446,0.01582,0.01653,0.01025,0.03666,0.03665
0.91792,0.02918,0.02424,0.00696,0.15751,0.03405,0.01563,0.01633,0.01012,0.03622,0.03621
0.91892,0.02882,0.02394,0.00688,0.15559,0.03363,0.01544,0.01613,0.01000,0.03577,0.03577
0.91992,0.02847,0.02364,0.00679,0.15367,0.03322,0.01525,0.01593,0.00987,0.03533,0.03533
0.92092,0.02811,0.02335,0.00671,0.15175,0.03280,0.01506,0.01573,0.00975,0.03489,0.03489
0.92192,0.02776,0.02305,0.00662,0.14983,0.03239,0.01487,0.01553,0.00963,0.03445,0.03444
0.92292,0.02740,0.02276,0.00654,0.14791,0.03197,0.01468,0.01533,0.00950,0.03401,0.03400
0.92392,0.02704,0.02246,0.00645,0.14598,0.03156,0.01448,0.01514,0.00938,0.03357,0.03356
0.92492,0.02669,0.02217,0.00637,0.14406,0.03114,0.01429,0.01494,0.00926,0.03312,0.03312
0.92593,0.02633,0.02187,0.00628,0.14214,0.03073,0.01410,0.01474,0.00913,0.03268,0.03268
0.92693,0.02598,0.02158,0.00620,0.14022,0.03031,0.01391,0.01454,0.00901,0.03224,0.03224
0.92793,0.02562,0.02128,0.00611,0.13830,0.02989,0.01372,0.01434,0.00889,0.03180,0.03179
0.92893,0.02526,0.02098,0.00603,0.13638,0.02948,0.01353,0.01414,0.00876,0.03136,0.03135
0.92993,0.02491,0.02069,0.00594,0.13446,0.02906,0.01334,0.01394,0.00864,0.03092,0.03091
0.93093,0.02455,0.02039,0.00586,0.13254,0.02865,0.01315,0.01374,0.00852,0.03047,0.03047
0.93193,0.02420,0.02010,0.00577,0.13062,0.02823,0.01296,0.01354,0.00839,0.03003,0.03003
0.93293,0.02384,0.01980,0.00569,0.12870,0.02782,0.01277,0.01334,0.00827,0.02959,0.02959
0.93393,0.02349,0.01951,0.00560,0.12678,0.02740,0.01258,0.01314,0.00815,0.02915,0.02915
0.93493,0.02313,0.01921,0.00552,0.12486,0.02699,0.01239,0.01294,0.00802,0.02871,0.02870
0.93594,0.02277,0.01892,0.00543,0.12293,0.02657,0.01220,0.01275,0.00790,0.02827,0.02826
0.93694,0.02242,0.01862,0.00535,0.12101,0.02616,0.01201,0.01255,0.00778,0.02782,0.02782
0.93794,0.02206,0.01832,0.00526,0.11909,0.02574,0.01182,0.01235,0.00765,0.02738,0.02738
0.93894,0.02171,0.01803,0.00518,0.11717,0.02533,0.01163,0.01215,0.00753,0.02694,0.02694
0.93994,0.02135,0.01773,0.00509,0.11525,0.02491,0.01144,0.01195,0.00741,0.02650,0.02650
0.94094,0.02099,0.01744,0.00501,0.11333,0.02450,0.01124,0.01175,0.00728,0.02606,0.02605
0.94194,0.02064,0.01714,0.00493,0.11141,0.02408,0.01105,0.01155,0.00716,0.02562,0.02561
0.94294,0.02028,0.01685,0.00484,0.10949,0.02367,0.01086,0.01135,0.00704,0.02517,0.02517
0.94394,0.01993,0.01655,0.00476,0.10757,0.02325,0.01067,0.01115,0.00691,0.02473,0.02473
0.94494,0.01957,0.01626,0.00467,0.10565,0.02284,0.01048,0.01095,0.00679,0.02429,0.02429
0.94595,0.01922,0.01596,0.00459,0.10373,0.02242,0.01029,0.01075,0.00667,0.02385,0.02385
0.94695,0.01886,0.01566,0.00450,0.10180,0.02201,0.01010,0.01055,0.00654,0.02341,0.02340
0.94795,0.01850,0.01537,0.00442,0.09988,0.02159,0.00991,0.01036,0.00642,0.02297,0.02296
0.94895,0.01815,0.01507,0.00433,0.09796,0.02118,0.00972,0.01016,0.00630,0.02252,0.02252
0.94995,0.01779,0.01478,0.00425,0.09604,0.02076,0.00953,0.00996,0.00617,0.02208,0.02208
0.95095,0.01744,0.01448,0.00416,0.09412,0.02035,0.00934,0.00976,0.00605,0.02164,0.02164
0.95195,0.01708,0.01419,0.00408,0.09220,0.01993,0.00915,0.00956,0.00592,0.02120,0.02120
0.95295,0.01672,0.01389,0.00399,0.09028,0.01951,0.00896,0.00936,0.00580,0.02076,0.02075
0.95395,0.01637,0.01360,0.00391,0.08836,0.01910,0.00877,0.00916,0.00568,0.02032,0.02031
0.95495,0.01601,0.01330,0.00382,0.08644,0.01868,0.00858,0.00896,0.00555,0.01987,0.01987
0.95596,0.01566,0.01300,0.00374,0.08452,0.01827,0.00839,0.00876,0.00543,0.01943,0.01943
0.95696,0.01530,0.01271,0.00365,0.08260,0.01785,0.00820,0.00856,0.00531,0.01899,0.01899
0.95796,0.01495,0.01241,0.00357,0.08068,0.01744,0.00800,0.00836,0.00518,0.01855,0.01855
0.95896,0.01459,0.01212,0.00348,0.07875,0.01702,0.00781,0.00816,0.00506,0.01811,0.01811
0.95996,0.01423,0.01182,0.00340,0.07683,0.01661,0.00762,0.00797,0.00494,0.01767,0.01766
0.96096,0.01388,0.01153,0.00331,0.07491,0.01619,0.00743,0.00777,0.00481,0.01722,0.01722
0.96196,0.01352,0.01123,0.00323,0.07299,0.01578,0.00724,0.00757,0.00469,0.01678,0.01678
0.96296,0.01317,0.01094,0.00314,0.07107,0.01536,0.00705,0.00737,0.00457,0.01634,0.01634
0.96396,0.01281,0.01064,0.00306,0.06915,0.01495,0.00686,0.00717,0.00444,0.01590,0.01590
0.96496,0.01245,0.01034,0.00297,0.06723,0.01453,0.00667,0.00697,0.00432,0.01546,0.01546
0.96597,0.01210,0.01005,0.00289,0.06531,0.01412,0.00648,0.00677,0.00420,0.01502,0.01501
0.96697,0.01174,0.00975,0.00280,0.06339,0.01370,0.00629,0.00657,0.00407,0.01457,0.01457
0.96797,0.01139,0.00946,0.00272,0.06147,0.01329,0.00610,0.00637,0.00395,0.01413,0.01413
0.96897,0.01103,0.00916,0.00263,0.05955,0.01287,0.00591,0.00617,0.00383,0.01369,0.01369
0.96997,0.01068,0.00887,0.00255,0.05763,0.01246,0.00572,0.00597,0.00370,0.01325,0.01325
0.97097,0.01032,0.00857,0.00246,0.05570,0.01204,0.00553,0.00578,0.00358,0.01281,0.01281
0.97197,0.00996,0.00828,0.00238,0.05378,0.01163,0.00534,0.00558,0.00346,0.01237,0.01236
0.97297,0.00961,0.00798,0.00229,0.05186,0.01121,0.00515,0.00538,0.00333,0.01192,0.01192
0.97397,0.00925,0.00768,0.00221,0.04994,0.01080,0.00496,0.00518,0.00321,0.01148,0.01148
0.97497,0.00890,0.00739,0.00212,0.04802,0.01038,0.00476,0.00498,0.00309,0.01104,0.01104
0.97598,0.00854,0.00709,0.00204,0.04610,0.00996,0.00457,0.00478,0.00296,0.01060,0.01060
0.97698,0.00818,0.00680,0.00195,0.04418,0.00955,0.00438,0.00458,0.00284,0.01016,0.01016
0.97798,0.00783,0.00650,0.00187,0.04226,0.00913,0.00419,0.00438,0.00272,0.00972,0.00972
0.97898,0.00747,0.00621,0.00178,0.04034,0.00872,0.00400,0.00418,0.00259,0.00927,0.00927
0.97998,0.00712,0.00591,0.00170,0.03842,0.00830,0.00381,0.00398,0.00247,0.00883,0.00883
0.98098,0.00676,0.00562,0.00161,0.03650,0.00789,0.00362,0.00378,0.00235,0.00839,0.00839
0.98198,0.00641,0.00532,0.00153,0.03458,0.00747,0.00343,0.00358,0.00222,0.00795,0.00795
0.98298,0.00605,0.00502,0.00144,0.03265,0.00706,0.00324,0.00339,0.00210,0.00751,0.00751
0.98398,0.00569,0.00473,0.00136,0.03073,0.00664,0.00305,0.00319,0.00197,0.00707,0.00707
0.98498,0.00534,0.00443,0.00127,0.02881,0.00623,0.00286,0.00299,0.00185,0.00662,0.00662
0.98599,0.00498,0.00414,0.00119,0.02689,0.00581,0.00267,0.00279,0.00173,0.00618,0.00618
0.98699,0.00463,0.00384,0.00110,0.02497,0.00540,0.00248,0.00259,0.00160,0.00574,0.00574
0.98799,0.00427,0.00355,0.00102,0.02305,0.00498,0.00229,0.00239,0.00148,0.00530,0.00530
0.98899,0.00391,0.00325,0.00093,0.02113,0.00457,0.00210,0.00219,0.00136,0.00486,0.00486
0.98999,0.00356,0.00296,0.00085,0.01921,0.00415,0.00191,0.00199,0.00123,0.00442,0.00442
0.99099,0.00320,0.00266,0.00076,0.01729,0.00374,0.00172,0.00179,0.00111,0.00397,0.00397
0.99199,0.00285,0.00236,0.00068,0.01537,0.00332,0.00152,0.00159,0.00099,0.00353,0.00353
0.99299,0.00249,0.00207,0.00059,0.01345,0.00291,0.00133,0.00139,0.00086,0.00309,0.00309
0.99399,0.00214,0.00177,0.00051,0.01153,0.00249,0.00114,0.00119,0.00074,0.00265,0.00265
0.99499,0.00178,0.00148,0.00042,0.00960,0.00208,0.00095,0.00100,0.00062,0.00221,0.00221
0.99600,0.00142,0.00118,0.00034,0.00768,0.00166,0.00076,0.00080,0.00049,0.00177,0.00177
0.99700,0.00107,0.00089,0.00025,0.00576,0.00125,0.00057,0.00060,0.00037,0.00132,0.00132
0.99800,0.00071,0.00059,0.00017,0.00384,0.00083,0.00038,0.00040,0.00025,0.00088,0.00088
0.99900,0.00036,0.00030,0.00008,0.00192,0.00042,0.00019,0.00020,0.00012,0.00044,0.00044
1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
